TransactionID,TransactionDate,TransactionTime,StoreID,StoreLocation,ProductCategory,ProductName,Quantity,UnitPrice,DiscountPercent,SalesAmount,PaymentMethod,CustomerType,Month,Weekday,Hour
BB100207,2026-01-04,12:47:00,105,Hamilton,Tea,Chai Latte,2,5.5,0,11.0,Mobile,Member,1,Sunday,12
BB100208,2026-03-15,15:33:00,104,Vaughan,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Member,3,Sunday,15
BB100209,2026-02-15,14:52:00,106,Ottawa,Cold Drinks,Iced Latte,1,5.75,0,5.75,Mobile,Guest,2,Sunday,14
BB100210,2026-01-19,08:38:00,106,Ottawa,Tea,Matcha Latte,2,5.95,5,11.3,Mobile,Member,1,Monday,8
BB100211,2026-03-08,09:58:00,102,North York,Cold Drinks,Strawberry Refresher,2,5.25,5,9.97,Card,Member,3,Sunday,9
BB100212,2026-01-31,12:07:00,106,Ottawa,Bakery,Cookie,1,2.75,0,2.75,Card,Guest,1,Saturday,12
BB100213,2026-03-31,14:08:00,106,Ottawa,Coffee,Espresso,2,3.25,10,5.85,Card,Member,3,Tuesday,14
BB100214,2026-02-02,16:11:00,106,Ottawa,Bakery,Blueberry Muffin,4,3.75,0,15.0,Card,Guest,2,Monday,16
BB100215,2026-02-03,11:08:00,103,Mississauga,Cold Drinks,Iced Coffee,2,4.75,10,8.55,Card,Member,2,Tuesday,11
BB100216,2026-02-04,13:11:00,106,Ottawa,Tea,Chai Latte,4,5.5,0,22.0,Card,Member,2,Wednesday,13
BB100217,2026-03-24,11:05:00,103,Mississauga,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Member,3,Tuesday,11
BB100218,2026-03-31,12:46:00,101,Downtown Toronto,Coffee,Espresso,1,3.25,0,3.25,Mobile,Guest,3,Tuesday,12
BB100219,2026-01-16,16:46:00,105,Hamilton,Bakery,Bagel,1,3.5,5,3.32,Card,Member,1,Friday,16
BB100220,2026-03-08,08:55:00,106,Ottawa,Tea,Green Tea,3,3.5,0,10.5,Card,Member,3,Sunday,8
BB100221,2026-02-05,09:37:00,101,Downtown Toronto,Bakery,Chocolate Muffin,2,3.75,0,7.5,Card,Member,2,Thursday,9
BB100222,2026-02-07,13:03:00,106,Ottawa,Cold Drinks,Iced Coffee,1,4.75,0,4.75,Mobile,Guest,2,Saturday,13
BB100223,2026-02-01,20:55:00,102,North York,Breakfast,Yogurt Parfait,2,5.25,0,10.5,Card,Member,2,Sunday,20
BB100224,2026-01-31,08:30:00,104,Vaughan,Bakery,Croissant,1,3.95,0,3.95,Card,Member,1,Saturday,8
BB100225,2026-01-19,12:38:00,105,Hamilton,Bakery,Chocolate Muffin,4,3.75,0,15.0,Mobile,Guest,1,Monday,12
BB100226,2026-03-20,08:10:00,105,Hamilton,Bakery,Blueberry Muffin,1,3.75,0,3.75,Card,Member,3,Friday,8
BB100227,2026-03-24,08:07:00,102,North York,Breakfast,Oatmeal,1,4.95,0,4.95,Mobile,Guest,3,Tuesday,8
BB100228,2026-02-20,08:29:00,103,Mississauga,Tea,Green Tea,1,3.5,0,3.5,Cash,Member,2,Friday,8
BB100229,2026-03-14,11:29:00,104,Vaughan,Bakery,Brownie,3,3.5,0,10.5,Card,Member,3,Saturday,11
BB100230,2026-01-16,11:41:00,106,Ottawa,Coffee,Flat White,1,5.75,0,5.75,Cash,Guest,1,Friday,11
BB100231,2026-01-23,07:33:00,102,North York,Coffee,Latte,2,5.5,0,11.0,Cash,Member,1,Friday,7
BB100232,2026-01-13,12:57:00,106,Ottawa,Cold Drinks,Iced Latte,1,5.75,0,5.75,Card,Guest,1,Tuesday,12
BB100233,2026-02-09,13:07:00,103,Mississauga,Bakery,Croissant,2,3.95,0,7.9,Card,Member,2,Monday,13
BB100234,2026-01-04,09:36:00,103,Mississauga,Bakery,Blueberry Muffin,1,3.75,5,3.56,Unknown,Member,1,Sunday,9
BB100235,2026-03-19,20:55:00,102,North York,Breakfast,Yogurt Parfait,1,5.25,5,4.99,Mobile,Member,3,Thursday,20
BB100236,2026-02-20,07:51:00,104,Vaughan,Tea,Matcha Latte,4,5.95,0,23.8,Mobile,Guest,2,Friday,7
BB100237,2026-02-25,12:54:00,103,Mississauga,Cold Drinks,Strawberry Refresher,5,5.25,0,26.25,Card,Guest,2,Wednesday,12
BB100238,2026-03-24,12:21:00,105,Hamilton,Tea,Chai Latte,1,5.5,0,5.5,Card,Member,3,Tuesday,12
BB100239,2026-02-10,17:55:00,106,Ottawa,Bakery,Brownie,1,3.5,0,3.5,Mobile,Guest,2,Tuesday,17
BB100240,2026-03-21,07:05:00,101,Downtown Toronto,Cold Drinks,Iced Latte,1,5.75,15,4.89,Cash,Member,3,Saturday,7
BB100241,2026-03-17,07:23:00,106,Ottawa,Tea,Earl Grey,1,3.5,5,3.32,Mobile,Member,3,Tuesday,7
BB100242,2026-02-03,08:56:00,101,Downtown Toronto,Bakery,Chocolate Muffin,2,3.75,5,7.12,Mobile,Member,2,Tuesday,8
BB100243,2026-01-11,18:40:00,102,North York,Bakery,Chocolate Muffin,2,3.75,15,6.38,Card,Guest,1,Sunday,18
BB100244,2026-02-06,07:33:00,101,Downtown Toronto,Tea,Green Tea,1,3.5,0,3.5,Mobile,Guest,2,Friday,7
BB100245,2026-01-09,12:19:00,104,Vaughan,Bakery,Chocolate Muffin,1,3.75,0,3.75,Card,Member,1,Friday,12
BB100246,2026-01-24,11:28:00,101,Downtown Toronto,Coffee,Mocha,1,5.95,0,5.95,Cash,Guest,1,Saturday,11
BB100247,2026-01-08,09:11:00,106,Ottawa,Coffee,Espresso,1,3.25,5,3.09,Mobile,Member,1,Thursday,9
BB100248,2026-02-21,13:44:00,102,North York,Cold Drinks,Cold Brew,1,4.95,5,4.7,Card,Member,2,Saturday,13
BB100249,2026-02-19,09:53:00,103,Mississauga,Breakfast,Breakfast Sandwich,5,6.95,5,33.01,Cash,Member,2,Thursday,9
BB100250,2026-01-07,18:14:00,103,Mississauga,Bakery,Cookie,1,2.75,5,2.61,Mobile,Guest,1,Wednesday,18
BB100251,2026-02-13,16:07:00,102,North York,Bakery,Croissant,1,3.95,0,3.95,Card,Member,2,Friday,16
BB100252,2026-02-24,07:10:00,106,Ottawa,Coffee,Americano,5,3.75,10,16.88,Card,Guest,2,Tuesday,7
BB100253,2026-01-20,08:33:00,104,Vaughan,Cold Drinks,Strawberry Refresher,1,5.25,15,4.46,Card,Guest,1,Tuesday,8
BB100254,2026-02-10,13:24:00,103,Mississauga,Bakery,Brownie,1,3.5,0,3.5,Unknown,Guest,2,Tuesday,13
BB100255,2026-03-30,08:30:00,102,North York,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Mobile,Member,3,Monday,8
BB100256,2026-03-31,14:21:00,104,Vaughan,Bakery,Croissant,2,3.95,0,7.9,Card,Member,3,Tuesday,14
BB100257,2026-03-13,14:59:00,102,North York,Bakery,Croissant,2,3.95,0,7.9,Cash,Member,3,Friday,14
BB100258,2026-03-09,08:02:00,102,North York,Coffee,Cappuccino,5,5.25,0,26.25,Card,Member,3,Monday,8
BB100259,2026-01-18,11:25:00,103,Mississauga,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Card,Member,1,Sunday,11
BB100260,2026-03-07,09:05:00,106,Ottawa,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Member,3,Saturday,9
BB100261,2026-01-20,13:35:00,104,Vaughan,Tea,Earl Grey,2,3.5,10,6.3,Card,Guest,1,Tuesday,13
BB100262,2026-02-12,12:45:00,102,North York,Tea,Matcha Latte,1,5.95,0,5.95,Card,Guest,2,Thursday,12
BB100263,2026-03-23,09:37:00,101,Downtown Toronto,Bakery,Brownie,1,3.5,0,3.5,Card,Member,3,Monday,9
BB100264,2026-01-26,13:18:00,101,Downtown Toronto,Cold Drinks,Cold Brew,1,4.95,0,4.95,Card,Member,1,Monday,13
BB100265,2026-02-20,08:44:00,105,Hamilton,Coffee,Cappuccino,1,5.25,0,5.25,Mobile,Member,2,Friday,8
BB100266,2026-02-28,12:38:00,105,Hamilton,Cold Drinks,Iced Coffee,2,4.75,10,8.55,Card,Guest,2,Saturday,12
BB100267,2026-02-23,16:21:00,105,Hamilton,Cold Drinks,Strawberry Refresher,3,5.25,0,15.75,Card,Guest,2,Monday,16
BB100268,2026-03-20,20:13:00,101,Downtown Toronto,Bakery,Chocolate Muffin,5,3.75,0,18.75,Card,Member,3,Friday,20
BB100269,2026-02-11,11:54:00,105,Hamilton,Bakery,Blueberry Muffin,3,3.75,0,11.25,Card,Guest,2,Wednesday,11
BB100270,2026-01-12,17:35:00,104,Vaughan,Breakfast,Oatmeal,1,4.95,10,4.46,Mobile,Guest,1,Monday,17
BB100271,2026-02-02,07:29:00,101,Downtown Toronto,Breakfast,Yogurt Parfait,2,5.25,10,9.45,Mobile,Guest,2,Monday,7
BB100272,2026-03-20,07:08:00,104,Vaughan,Coffee,Latte,2,5.5,0,11.0,Mobile,Guest,3,Friday,7
BB100273,2026-03-08,18:33:00,103,Mississauga,Breakfast,Yogurt Parfait,2,5.25,0,10.5,Mobile,Member,3,Sunday,18
BB100274,2026-03-31,13:25:00,106,Ottawa,Tea,Matcha Latte,5,5.95,0,29.75,Mobile,Guest,3,Tuesday,13
BB100275,2026-02-14,09:38:00,101,Downtown Toronto,Tea,Green Tea,1,3.5,0,3.5,Card,Guest,2,Saturday,9
BB100276,2026-02-20,12:33:00,106,Ottawa,Tea,Chai Latte,2,5.5,0,11.0,Cash,Member,2,Friday,12
BB100277,2026-01-25,12:08:00,101,Downtown Toronto,Coffee,Espresso,2,3.25,5,6.17,Cash,Guest,1,Sunday,12
BB100278,2026-02-04,16:39:00,101,Downtown Toronto,Coffee,Flat White,2,5.75,0,11.5,Mobile,Member,2,Wednesday,16
BB100279,2026-01-29,07:28:00,103,Mississauga,Bakery,Chocolate Muffin,2,3.75,5,7.12,Card,Member,1,Thursday,7
BB100280,2026-03-09,11:35:00,102,North York,Cold Drinks,Cold Brew,1,4.95,0,4.95,Cash,Member,3,Monday,11
BB100281,2026-02-21,16:48:00,101,Downtown Toronto,Tea,Chai Latte,1,5.5,0,5.5,Card,Guest,2,Saturday,16
BB100282,2026-01-09,13:19:00,102,North York,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Card,Member,1,Friday,13
BB100283,2026-01-30,16:50:00,101,Downtown Toronto,Tea,Matcha Latte,1,5.95,5,5.65,Card,Member,1,Friday,16
BB100284,2026-03-23,11:17:00,106,Ottawa,Coffee,Espresso,1,3.25,0,3.25,Card,Member,3,Monday,11
BB100285,2026-02-10,11:04:00,105,Hamilton,Tea,Earl Grey,1,3.5,0,3.5,Mobile,Member,2,Tuesday,11
BB100286,2026-03-05,19:35:00,102,North York,Bakery,Chocolate Muffin,1,3.75,10,3.38,Mobile,Member,3,Thursday,19
BB100287,2026-02-20,07:18:00,103,Mississauga,Cold Drinks,Iced Latte,1,5.75,0,5.75,Mobile,Guest,2,Friday,7
BB100288,2026-03-29,07:40:00,104,Vaughan,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Card,Member,3,Sunday,7
BB100289,2026-02-06,19:16:00,101,Downtown Toronto,Bakery,Chocolate Muffin,1,3.75,0,3.75,Mobile,Member,2,Friday,19
BB100290,2026-01-29,18:53:00,104,Vaughan,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Member,1,Thursday,18
BB100291,2026-01-31,18:27:00,101,Downtown Toronto,Bakery,Blueberry Muffin,1,3.75,0,3.75,Mobile,Member,1,Saturday,18
BB100292,2026-01-28,08:22:00,102,North York,Coffee,Cappuccino,1,5.25,0,5.25,Mobile,Guest,1,Wednesday,8
BB100293,2026-03-11,09:31:00,103,Mississauga,Bakery,Chocolate Muffin,2,3.75,0,7.5,Card,Guest,3,Wednesday,9
BB100294,2026-01-18,08:07:00,104,Vaughan,Bakery,Blueberry Muffin,1,3.75,0,3.75,Mobile,Guest,1,Sunday,8
BB100295,2026-03-14,11:04:00,106,Ottawa,Coffee,Americano,2,3.75,0,7.5,Mobile,Member,3,Saturday,11
BB100296,2026-01-13,07:32:00,102,North York,Tea,Green Tea,1,3.5,0,3.5,Mobile,Member,1,Tuesday,7
BB100297,2026-03-10,19:08:00,102,North York,Coffee,Latte,3,5.5,0,16.5,Cash,Member,3,Tuesday,19
BB100298,2026-03-25,12:13:00,106,Ottawa,Coffee,Americano,3,3.75,0,11.25,Card,Guest,3,Wednesday,12
BB100299,2026-02-21,16:41:00,106,Ottawa,Bakery,Bagel,1,3.5,0,3.5,Mobile,Member,2,Saturday,16
BB100300,2026-03-06,07:36:00,102,North York,Tea,Green Tea,1,3.5,0,3.5,Card,Member,3,Friday,7
BB100301,2026-02-25,07:18:00,103,Mississauga,Coffee,Americano,1,3.75,0,3.75,Card,Member,2,Wednesday,7
BB100302,2026-02-05,08:05:00,104,Vaughan,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Mobile,Member,2,Thursday,8
BB100303,2026-01-28,08:30:00,101,Downtown Toronto,Bakery,Cookie,1,2.75,0,2.75,Mobile,Member,1,Wednesday,8
BB100304,2026-03-31,16:28:00,102,North York,Tea,Chai Latte,2,5.5,0,11.0,Card,Guest,3,Tuesday,16
BB100305,2026-03-07,18:01:00,104,Vaughan,Cold Drinks,Iced Coffee,2,4.75,0,9.5,Mobile,Member,3,Saturday,18
BB100306,2026-02-22,08:18:00,105,Hamilton,Bakery,Cookie,1,2.75,0,2.75,Card,Member,2,Sunday,8
BB100307,2026-01-08,12:50:00,102,North York,Bakery,Cookie,1,2.75,5,2.61,Cash,Guest,1,Thursday,12
BB100308,2026-03-31,13:21:00,106,Ottawa,Bakery,Croissant,1,3.95,0,3.95,Card,Guest,3,Tuesday,13
BB100309,2026-02-18,11:02:00,104,Vaughan,Tea,Chai Latte,2,5.5,0,11.0,Mobile,Member,2,Wednesday,11
BB100310,2026-02-27,15:52:00,101,Downtown Toronto,Breakfast,Breakfast Sandwich,2,6.95,0,13.9,Mobile,Guest,2,Friday,15
BB100311,2026-02-27,07:34:00,102,North York,Bakery,Bagel,1,3.5,0,3.5,Card,Guest,2,Friday,7
BB100312,2026-03-09,14:35:00,106,Ottawa,Breakfast,Yogurt Parfait,2,5.25,0,10.5,Cash,Member,3,Monday,14
BB100313,2026-03-15,11:53:00,105,Hamilton,Tea,Chai Latte,1,5.5,0,5.5,Cash,Member,3,Sunday,11
BB100314,2026-02-10,13:34:00,103,Mississauga,Tea,Matcha Latte,3,5.95,0,17.85,Cash,Member,2,Tuesday,13
BB100315,2026-01-16,18:41:00,106,Ottawa,Coffee,Espresso,1,3.25,0,3.25,Mobile,Member,1,Friday,18
BB100316,2026-02-10,07:24:00,102,North York,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Card,Guest,2,Tuesday,7
BB100317,2026-02-27,16:36:00,106,Ottawa,Coffee,Latte,4,5.5,10,19.8,Card,Member,2,Friday,16
BB100318,2026-03-09,14:39:00,106,Ottawa,Cold Drinks,Cold Brew,3,4.95,0,14.85,Cash,Guest,3,Monday,14
BB100319,2026-01-18,08:20:00,103,Mississauga,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Card,Member,1,Sunday,8
BB100320,2026-01-14,08:39:00,103,Mississauga,Tea,Matcha Latte,2,5.95,0,11.9,Mobile,Guest,1,Wednesday,8
BB100321,2026-01-31,07:04:00,101,Downtown Toronto,Breakfast,Oatmeal,1,4.95,5,4.7,Card,Guest,1,Saturday,7
BB100322,2026-02-09,16:40:00,102,North York,Cold Drinks,Cold Brew,1,4.95,0,4.95,Card,Member,2,Monday,16
BB100323,2026-02-19,08:39:00,106,Ottawa,Bakery,Bagel,1,3.5,0,3.5,Card,Member,2,Thursday,8
BB100324,2026-01-26,07:56:00,103,Mississauga,Coffee,Americano,2,3.75,0,7.5,Cash,Member,1,Monday,7
BB100325,2026-01-12,11:12:00,101,Downtown Toronto,Bakery,Brownie,5,3.5,0,17.5,Mobile,Member,1,Monday,11
BB100326,2026-02-11,15:17:00,103,Mississauga,Coffee,Flat White,1,5.75,0,5.75,Card,Member,2,Wednesday,15
BB100327,2026-02-16,13:28:00,104,Vaughan,Coffee,Latte,2,5.5,0,11.0,Mobile,Guest,2,Monday,13
BB100328,2026-03-06,14:18:00,104,Vaughan,Coffee,Cappuccino,2,5.25,0,10.5,Card,Member,3,Friday,14
BB100329,2026-01-02,14:45:00,102,North York,Bakery,Chocolate Muffin,1,3.75,5,3.56,Card,Guest,1,Friday,14
BB100330,2026-02-24,08:42:00,105,Hamilton,Coffee,Latte,1,5.5,0,5.5,Card,Member,2,Tuesday,8
BB100331,2026-01-09,12:39:00,103,Mississauga,Tea,Earl Grey,3,3.5,20,8.4,Mobile,Member,1,Friday,12
BB100332,2026-02-24,07:30:00,105,Hamilton,Bakery,Brownie,1,3.5,0,3.5,Mobile,Member,2,Tuesday,7
BB100333,2026-02-11,14:20:00,103,Mississauga,Coffee,Flat White,1,5.75,0,5.75,Mobile,Guest,2,Wednesday,14
BB100334,2026-02-07,17:59:00,103,Mississauga,Bakery,Croissant,2,3.95,0,7.9,Cash,Member,2,Saturday,17
BB100335,2026-03-10,13:22:00,102,North York,Bakery,Croissant,1,3.95,0,3.95,Card,Member,3,Tuesday,13
BB100336,2026-02-25,13:58:00,102,North York,Coffee,Espresso,1,3.25,0,3.25,Card,Guest,2,Wednesday,13
BB100337,2026-03-22,09:44:00,102,North York,Bakery,Blueberry Muffin,1,3.75,15,3.19,Mobile,Guest,3,Sunday,9
BB100338,2026-02-27,07:29:00,101,Downtown Toronto,Coffee,Latte,3,5.5,0,16.5,Mobile,Member,2,Friday,7
BB100339,2026-03-11,08:47:00,104,Vaughan,Cold Drinks,Lemonade,4,4.25,10,15.3,Card,Guest,3,Wednesday,8
BB100340,2026-02-17,14:36:00,106,Ottawa,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Guest,2,Tuesday,14
BB100341,2026-03-24,14:04:00,106,Ottawa,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Cash,Guest,3,Tuesday,14
BB100342,2026-03-06,09:19:00,104,Vaughan,Tea,Chai Latte,2,5.5,0,11.0,Card,Member,3,Friday,9
BB100343,2026-01-04,14:41:00,103,Mississauga,Breakfast,Breakfast Sandwich,2,6.95,0,13.9,Mobile,Member,1,Sunday,14
BB100344,2026-03-09,14:33:00,105,Hamilton,Coffee,Flat White,3,5.75,0,17.25,Card,Member,3,Monday,14
BB100345,2026-03-28,12:58:00,104,Vaughan,Tea,Earl Grey,1,3.5,0,3.5,Mobile,Member,3,Saturday,12
BB100346,2026-02-12,11:53:00,105,Hamilton,Cold Drinks,Cold Brew,1,4.95,0,4.95,Card,Guest,2,Thursday,11
BB100347,2026-03-13,13:34:00,102,North York,Bakery,Blueberry Muffin,1,3.75,5,3.56,Card,Guest,3,Friday,13
BB100348,2026-01-13,08:03:00,106,Ottawa,Bakery,Chocolate Muffin,1,3.75,0,3.75,Mobile,Member,1,Tuesday,8
BB100349,2026-02-11,16:42:00,103,Mississauga,Coffee,Espresso,1,3.25,0,3.25,Mobile,Guest,2,Wednesday,16
BB100350,2026-03-20,11:00:00,101,Downtown Toronto,Bakery,Blueberry Muffin,1,3.75,0,3.75,Mobile,Guest,3,Friday,11
BB100351,2026-03-23,14:36:00,103,Mississauga,Bakery,Bagel,1,3.5,20,2.8,Card,Member,3,Monday,14
BB100352,2026-01-05,11:06:00,103,Mississauga,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Mobile,Guest,1,Monday,11
BB100353,2026-02-05,09:53:00,102,North York,Cold Drinks,Iced Latte,1,5.75,0,5.75,Mobile,Member,2,Thursday,9
BB100354,2026-01-23,14:36:00,105,Hamilton,Coffee,Espresso,2,3.25,20,5.2,Mobile,Guest,1,Friday,14
BB100355,2026-01-10,11:57:00,103,Mississauga,Tea,Earl Grey,2,3.5,0,7.0,Mobile,Guest,1,Saturday,11
BB100356,2026-01-30,11:39:00,106,Ottawa,Bakery,Blueberry Muffin,1,3.75,0,3.75,Mobile,Member,1,Friday,11
BB100357,2026-02-21,14:18:00,103,Mississauga,Cold Drinks,Strawberry Refresher,4,5.25,0,21.0,Mobile,Guest,2,Saturday,14
BB100358,2026-03-23,07:58:00,105,Hamilton,Bakery,Brownie,2,3.5,0,7.0,Card,Member,3,Monday,7
BB100359,2026-03-24,13:51:00,104,Vaughan,Breakfast,Breakfast Sandwich,5,6.95,0,34.75,Card,Member,3,Tuesday,13
BB100360,2026-02-04,08:10:00,101,Downtown Toronto,Tea,Green Tea,1,3.5,0,3.5,Card,Guest,2,Wednesday,8
BB100361,2026-03-04,12:42:00,104,Vaughan,Bakery,Cookie,2,2.75,0,5.5,Cash,Guest,3,Wednesday,12
BB100362,2026-01-26,11:55:00,106,Ottawa,Coffee,Mocha,1,5.95,0,5.95,Card,Member,1,Monday,11
BB100363,2026-03-12,15:08:00,104,Vaughan,Cold Drinks,Iced Latte,1,5.75,0,5.75,Mobile,Guest,3,Thursday,15
BB100364,2026-03-09,16:39:00,105,Hamilton,Coffee,Cappuccino,1,5.25,0,5.25,Cash,Member,3,Monday,16
BB100365,2026-03-15,11:48:00,102,North York,Bakery,Croissant,4,3.95,0,15.8,Card,Member,3,Sunday,11
BB100366,2026-03-22,08:10:00,101,Downtown Toronto,Bakery,Brownie,1,3.5,0,3.5,Cash,Member,3,Sunday,8
BB100367,2026-02-18,20:46:00,103,Mississauga,Cold Drinks,Strawberry Refresher,1,5.25,0,5.25,Card,Member,2,Wednesday,20
BB100368,2026-01-12,07:04:00,101,Downtown Toronto,Bakery,Cookie,1,2.75,5,2.61,Card,Guest,1,Monday,7
BB100369,2026-03-26,07:44:00,106,Ottawa,Cold Drinks,Iced Latte,2,5.75,0,11.5,Mobile,Guest,3,Thursday,7
BB100370,2026-03-27,08:38:00,105,Hamilton,Bakery,Bagel,3,3.5,5,9.97,Card,Member,3,Friday,8
BB100371,2026-02-09,12:46:00,105,Hamilton,Coffee,Flat White,2,5.75,0,11.5,Cash,Member,2,Monday,12
BB100372,2026-02-09,12:29:00,102,North York,Cold Drinks,Iced Latte,1,5.75,0,5.75,Cash,Guest,2,Monday,12
BB100373,2026-01-07,13:35:00,103,Mississauga,Bakery,Chocolate Muffin,1,3.75,20,3.0,Card,Guest,1,Wednesday,13
BB100374,2026-03-28,15:40:00,103,Mississauga,Bakery,Cookie,2,2.75,0,5.5,Cash,Guest,3,Saturday,15
BB100375,2026-03-22,13:42:00,103,Mississauga,Coffee,Espresso,1,3.25,5,3.09,Mobile,Member,3,Sunday,13
BB100376,2026-01-30,15:50:00,105,Hamilton,Bakery,Chocolate Muffin,3,3.75,0,11.25,Card,Member,1,Friday,15
BB100377,2026-03-05,12:36:00,103,Mississauga,Tea,Matcha Latte,2,5.95,0,11.9,Mobile,Member,3,Thursday,12
BB100378,2026-01-14,11:02:00,101,Downtown Toronto,Cold Drinks,Lemonade,1,4.25,0,4.25,Card,Member,1,Wednesday,11
BB100379,2026-03-27,09:26:00,101,Downtown Toronto,Tea,Chai Latte,1,5.5,0,5.5,Card,Guest,3,Friday,9
BB100380,2026-01-24,18:25:00,102,North York,Tea,Matcha Latte,3,5.95,5,16.96,Mobile,Member,1,Saturday,18
BB100381,2026-01-03,07:19:00,101,Downtown Toronto,Tea,Earl Grey,2,3.5,0,7.0,Mobile,Member,1,Saturday,7
BB100382,2026-01-24,18:39:00,106,Ottawa,Tea,Green Tea,1,3.5,0,3.5,Mobile,Member,1,Saturday,18
BB100383,2026-01-21,13:53:00,106,Ottawa,Coffee,Mocha,4,5.95,0,23.8,Card,Member,1,Wednesday,13
BB100384,2026-02-26,20:08:00,105,Hamilton,Tea,Earl Grey,1,3.5,0,3.5,Card,Guest,2,Thursday,20
BB100385,2026-03-02,13:25:00,101,Downtown Toronto,Tea,Earl Grey,1,3.5,10,3.15,Card,Member,3,Monday,13
BB100386,2026-02-12,09:30:00,105,Hamilton,Bakery,Cookie,3,2.75,0,8.25,Card,Guest,2,Thursday,9
BB100387,2026-01-01,16:02:00,105,Hamilton,Tea,Chai Latte,4,5.5,0,22.0,Card,Member,1,Thursday,16
BB100388,2026-03-01,13:38:00,106,Ottawa,Bakery,Blueberry Muffin,1,3.75,0,3.75,Card,Guest,3,Sunday,13
BB100389,2026-01-22,08:38:00,103,Mississauga,Bakery,Bagel,1,3.5,0,3.5,Card,Member,1,Thursday,8
BB100390,2026-03-19,13:40:00,101,Downtown Toronto,Breakfast,Oatmeal,1,4.95,0,4.95,Card,Guest,3,Thursday,13
BB100391,2026-01-21,08:40:00,106,Ottawa,Bakery,Cookie,1,2.75,0,2.75,Mobile,Guest,1,Wednesday,8
BB100392,2026-03-25,12:18:00,101,Downtown Toronto,Cold Drinks,Iced Latte,1,5.75,0,5.75,Mobile,Member,3,Wednesday,12
BB100393,2026-03-16,11:35:00,106,Ottawa,Coffee,Mocha,1,5.95,0,5.95,Mobile,Member,3,Monday,11
BB100394,2026-03-19,16:52:00,106,Ottawa,Cold Drinks,Cold Brew,1,4.95,5,4.7,Card,Member,3,Thursday,16
BB100395,2026-02-27,08:16:00,101,Downtown Toronto,Coffee,Flat White,1,5.75,0,5.75,Card,Member,2,Friday,8
BB100396,2026-02-03,14:49:00,106,Ottawa,Coffee,Mocha,1,5.95,0,5.95,Card,Guest,2,Tuesday,14
BB100397,2026-02-01,11:21:00,105,Hamilton,Tea,Earl Grey,1,3.5,0,3.5,Cash,Member,2,Sunday,11
BB100398,2026-01-19,07:35:00,102,North York,Bakery,Brownie,1,3.5,0,3.5,Card,Member,1,Monday,7
BB100399,2026-03-24,09:06:00,102,North York,Bakery,Bagel,1,3.5,20,2.8,Mobile,Member,3,Tuesday,9
BB100400,2026-03-28,07:46:00,105,Hamilton,Coffee,Latte,2,5.5,0,11.0,Card,Member,3,Saturday,7
BB100401,2026-01-26,16:40:00,102,North York,Coffee,Latte,1,5.5,5,5.22,Card,Member,1,Monday,16
BB100402,2026-03-25,11:15:00,105,Hamilton,Coffee,Latte,1,5.5,0,5.5,Card,Guest,3,Wednesday,11
BB100403,2026-03-19,08:29:00,103,Mississauga,Bakery,Bagel,1,3.5,0,3.5,Card,Member,3,Thursday,8
BB100404,2026-03-31,15:21:00,102,North York,Cold Drinks,Strawberry Refresher,2,5.25,0,10.5,Card,Guest,3,Tuesday,15
BB100405,2026-01-21,14:05:00,103,Mississauga,Coffee,Americano,1,3.75,0,3.75,Card,Member,1,Wednesday,14
BB100406,2026-01-14,08:31:00,101,Downtown Toronto,Tea,Green Tea,4,3.5,5,13.3,Card,Member,1,Wednesday,8
BB100407,2026-02-16,13:40:00,103,Mississauga,Tea,Chai Latte,2,5.5,0,11.0,Card,Member,2,Monday,13
BB100408,2026-02-26,08:45:00,101,Downtown Toronto,Breakfast,Yogurt Parfait,1,5.25,0,5.25,Card,Member,2,Thursday,8
BB100409,2026-02-13,12:59:00,101,Downtown Toronto,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Member,2,Friday,12
BB100410,2026-02-18,11:00:00,103,Mississauga,Breakfast,Breakfast Sandwich,1,6.95,0,6.95,Card,Member,2,Wednesday,11
BB100411,2026-02-13,07:52:00,106,Ottawa,Cold Drinks,Lemonade,2,4.25,0,8.5,Cash,Member,2,Friday,7
BB100412,2026-01-10,11:23:00,103,Mississauga,Coffee,Flat White,2,5.75,5,10.92,Card,Guest,1,Saturday,11
BB100413,2026-01-30,09:19:00,106,Ottawa,Bakery,Croissant,2,3.95,0,7.9,Card,Guest,1,Friday,9
BB100414,2026-02-17,14:17:00,102,North York,Cold Drinks,Lemonade,2,4.25,5,8.07,Card,Guest,2,Tuesday,14
